"Date","Open","High","Low","Close","high - low %","open-close %","EMA diff %","low - fast ema %","high-fast ema %","close below last day","EMA appreciation %"
"12/31/2020","12877.09","12902.07","12821.23","12888.28","0.63%","0.09%","1.39%","0.37%","1.00%","","0.18%"
"1/4/2021","12958.52","12958.72","12543.24","12698.45","3.31%","-2.01%","1.22%","-1.71%","1.54%","1","-0.10%"
"1/5/2021","12665.65","12828.27","12665.65","12818.96","1.28%","1.21%","1.15%","-0.83%","0.45%","","0.07%"
"1/6/2021","12666.15","12909.63","12649.99","12740.79","2.05%","0.59%","1.03%","-0.91%","1.12%","1","-0.04%"
"1/7/2021","12867.34","13090.91","12867.34","13067.48","1.74%","1.56%","1.13%","0.40%","2.14%","","0.39%"
"1/8/2021","13160.22","13208.09","13036.55","13201.98","1.32%","0.32%","1.26%","1.21%","2.54%","","0.50%"
"1/11/2021","13048.78","13138.27","12999.51","13036.43","1.07%","-0.09%","1.25%","0.72%","1.79%","1","0.20%"
"1/12/2021","13062.06","13105.04","12963.92","13072.43","1.09%","0.08%","1.24%","0.23%","1.32%","","0.21%"
"1/13/2021","13088.01","13171.15","13051.06","13128.95","0.92%","0.31%","1.25%","0.65%","1.58%","","0.25%"
"1/14/2021","13174.75","13220.16","13098.41","13112.64","0.93%","-0.47%","1.23%","0.83%","1.76%","1","0.19%"
"1/15/2021","13099.9","13139.83","12949.76","12998.5","1.47%","-0.77%","1.12%","-0.33%","1.14%","1","0.01%"
"1/19/2021","13132.73","13206.86","13078.7","13197.18","0.98%","0.49%","1.15%","0.40%","1.39%","","0.26%"
"1/20/2021","13342.55","13486.13","13329.77","13457.25","1.17%","0.86%","1.31%","1.77%","2.96%","","0.55%"
"1/21/2021","13521.48","13560.35","13454.07","13530.91","0.79%","0.07%","1.45%","2.15%","2.96%","","0.55%"
"1/22/2021","13474.81","13567.14","13463.66","13543.06","0.77%","0.51%","1.54%","1.75%","2.53%","","0.47%"
"1/25/2021","13681.21","13728.98","13368.68","13635.99","2.70%","-0.33%","1.64%","0.52%","3.23%","","0.51%"
"1/26/2021","13681.72","13702.69","13603.19","13626.06","0.73%","-0.41%","1.69%","1.87%","2.61%","1","0.41%"
"1/27/2021","13486.58","13538.42","13192.91","13270.6","2.62%","-1.60%","1.49%","-1.10%","1.49%","1","-0.10%"
"1/28/2021","13323.29","13507.64","13316.52","13337.16","1.44%","0.10%","1.36%","-0.17%","1.26%","","0.00%"
"1/29/2021","13284.72","13322","12985.05","13070.69","2.59%","-1.61%","1.08%","-2.33%","0.20%","1","-0.34%"
"2/1/2021","13226.18","13431.46","13132.47","13403.39","2.28%","1.34%","1.05%","-1.36%","0.89%","","0.14%"
"2/2/2021","13543.1","13652.7","13535.86","13612.78","0.86%","0.51%","1.14%","1.29%","2.17%","","0.38%"
"2/3/2021","13718.31","13723.83","13585.34","13610.54","1.02%","-0.79%","1.18%","1.35%","2.38%","1","0.31%"
"2/4/2021","13674.06","13778.42","13631.62","13777.74","1.08%","0.76%","1.30%","1.23%","2.32%","","0.46%"
"2/5/2021","13824.88","13878.16","13761.66","13856.3","0.85%","0.23%","1.41%","1.70%","2.56%","","0.48%"
"2/8/2021","13937.06","13987.74","13894.15","13987.64","0.67%","0.36%","1.55%","2.11%","2.79%","","0.56%"
"2/9/2021","13966.82","14044.95","13966.55","14007.7","0.56%","0.29%","1.64%","2.14%","2.71%","","0.49%"
"2/10/2021","14093.35","14109.12","13845.47","13972.53","1.90%","-0.86%","1.66%","0.89%","2.81%","1","0.36%"
"2/11/2021","14045.21","14058.91","13916.85","14025.77","1.02%","-0.14%","1.69%","1.04%","2.07%","","0.37%"
"2/12/2021","13979.21","14102.04","13937.71","14095.47","1.18%","0.83%","1.72%","0.80%","1.98%","","0.39%"
"2/16/2021","14152.21","14175.12","13995.45","14047.5","1.28%","-0.74%","1.69%","0.95%","2.24%","1","0.26%"
"2/17/2021","13911.65","13976.43","13804.26","13965.49","1.25%","0.39%","1.60%","-0.55%","0.69%","1","0.12%"
"2/18/2021","13814.67","13905.96","13714.35","13865.36","1.40%","0.37%","1.45%","-1.18%","0.20%","1","-0.02%"
"2/19/2021","13929.2","13985.58","13842.6","13874.46","1.03%","-0.39%","1.32%","-0.25%","0.78%","","0.00%"
"2/22/2021","13714.2","13757.06","13530.96","13533.05","1.67%","-1.32%","1.02%","-2.09%","-0.46%","1","-0.41%"
"2/23/2021","13262.61","13526.09","13003.98","13465.2","4.01%","1.53%","0.73%","-5.50%","-1.71%","1","-0.43%"
"2/24/2021","13400.25","13607.36","13286.59","13597.97","2.41%","1.48%","0.57%","-3.26%","-0.92%","","-0.20%"
"2/25/2021","13512.64","13602.86","13066.38","13119.43","4.11%","-2.91%","0.16%","-4.15%","-0.21%","1","-0.75%"
"2/26/2021","13232.9","13368.06","13024.53","13192.35","2.64%","-0.31%","-0.11%","-3.94%","-1.40%","","-0.54%"
"3/1/2021","13406.16","13596.59","13362.66","13588.83","1.75%","1.36%","-0.08%","-1.48%","0.24%","","0.04%"
"3/2/2021","13599.45","13601.33","13352","13358.79","1.87%","-1.77%","-0.19%","-1.31%","0.53%","1","-0.25%"
"3/3/2021","13336.25","13372.52","12995.07","12997.75","2.90%","-2.54%","-0.49%","-3.32%","-0.51%","1","-0.65%"
"3/4/2021","12953.99","13068.71","12553.96","12723.47","4.10%","-1.78%","-0.88%","-5.76%","-1.90%","1","-0.89%"
"3/5/2021","12860.04","12941.21","12397.05","12920.15","4.39%","0.47%","-1.05%","-6.47%","-2.36%","","-0.50%"
"3/8/2021","12904.26","13001","12599.23","12609.16","3.19%","-2.29%","-1.36%","-4.17%","-1.11%","1","-0.81%"
"3/9/2021","12923.07","13151.54","12882.49","13073.82","2.09%","1.17%","-1.29%","-1.92%","0.13%","","-0.09%"
"3/10/2021","13234.73","13277.11","13035.44","13068.83","1.85%","-1.25%","-1.22%","-0.67%","1.17%","1","-0.08%"
"3/11/2021","13273.31","13433.62","13246.33","13398.67","1.41%","0.94%","-0.94%","0.58%","2.01%","","0.35%"
"3/12/2021","13222.81","13324.69","13158.72","13319.86","1.26%","0.73%","-0.77%","-0.27%","0.99%","1","0.19%"
"3/15/2021","13323.47","13460.35","13272.5","13459.71","1.42%","1.02%","-0.54%","0.25%","1.67%","","0.33%"
"3/16/2021","13523.17","13620.71","13397.08","13471.57","1.67%","-0.38%","-0.35%","0.90%","2.58%","","0.29%"
"3/17/2021","13336.91","13595","13272.69","13525.2","2.43%","1.41%","-0.17%","-0.35%","2.07%","","0.31%"
"3/18/2021","13349.2","13384.46","13101.92","13116.17","2.16%","-1.75%","-0.28%","-1.38%","0.75%","1","-0.25%"
"3/19/2021","13119.9","13252.37","13039.45","13215.24","1.63%","0.73%","-0.30%","-1.76%","-0.16%","","-0.09%"
"3/22/2021","13278.78","13455.64","13278.78","13377.54","1.33%","0.74%","-0.21%","-0.09%","1.24%","","0.13%"
"3/23/2021","13381.43","13405.15","13202.43","13227.7","1.54%","-1.15%","-0.23%","-0.59%","0.94%","1","-0.08%"
"3/24/2021","13289.24","13292.92","12961.35","12961.89","2.56%","-2.46%","-0.40%","-2.01%","0.50%","1","-0.40%"
"3/25/2021","12844.58","13021.86","12786.81","12977.68","1.84%","1.04%","-0.52%","-3.02%","-1.24%","","-0.31%"
"3/26/2021","12996.03","13149.55","12878.72","13138.73","2.10%","1.10%","-0.50%","-2.27%","-0.21%","","-0.06%"
"3/29/2021","13103.97","13143.41","12968.16","13059.65","1.35%","-0.34%","-0.53%","-1.44%","-0.11%","1","-0.15%"
"3/30/2021","13008.8","13075.75","12922.57","13045.39","1.19%","0.28%","-0.55%","-1.65%","-0.48%","1","-0.14%"
"3/31/2021","13122.57","13325.54","13118.38","13246.87","1.58%","0.95%","-0.44%","-0.30%","1.28%","","0.14%"
"4/1/2021","13414.32","13487.08","13404.18","13480.11","0.62%","0.49%","-0.20%","1.46%","2.09%","","0.41%"
"4/5/2021","13594.9","13720.58","13582.76","13705.59","1.01%","0.81%","0.11%","2.18%","3.21%","","0.62%"
"4/6/2021","13681.67","13776.71","13674.28","13698.38","0.75%","0.12%","0.34%","2.35%","3.11%","1","0.51%"
"4/7/2021","13675.3","13733.03","13653.59","13688.84","0.58%","0.10%","0.51%","1.77%","2.37%","1","0.41%"
"4/8/2021","13796.89","13830.14","13758.71","13829.31","0.52%","0.23%","0.70%","2.03%","2.56%","","0.51%"
"4/9/2021","13787.02","13905.41","13748.35","13900.19","1.14%","0.82%","0.88%","1.44%","2.59%","","0.51%"
"4/12/2021","13854.44","13877","13783.95","13850","0.68%","-0.03%","0.98%","1.33%","2.01%","1","0.36%"
"4/13/2021","13902.45","14011.51","13902.45","13996.1","0.78%","0.67%","1.12%","1.71%","2.51%","","0.48%"
"4/14/2021","14004.08","14033.63","13839.04","13857.84","1.41%","-1.04%","1.13%","1.01%","2.43%","1","0.23%"
"4/15/2021","13983.23","14049.13","13970.42","14038.76","0.56%","0.40%","1.22%","1.55%","2.13%","","0.41%"
"4/16/2021","14059.11","14062.5","13977.05","14052.34","0.61%","-0.05%","1.28%","1.24%","1.86%","","0.36%"
"4/19/2021","13984.58","14041.79","13842.57","13914.77","1.44%","-0.50%","1.23%","0.13%","1.58%","1","0.13%"
"4/20/2021","13894.46","13927.67","13698.67","13786.27","1.67%","-0.78%","1.10%","-0.86%","0.80%","1","-0.05%"
"4/21/2021","13745.77","13951.35","13706.86","13950.22","1.78%","1.49%","1.08%","-0.96%","0.81%","","0.16%"
"4/22/2021","13952.57","14015.87","13771.04","13818.41","1.78%","-0.96%","0.98%","-0.47%","1.30%","1","-0.03%"
"4/23/2021","13861.37","14062.74","13856.83","14016.81","1.49%","1.12%","0.99%","-0.07%","1.42%","","0.22%"
"4/26/2021","14052.38","14154.03","14019.5","14138.78","0.96%","0.61%","1.06%","0.77%","1.74%","","0.33%"
"4/27/2021","14170.91","14171.24","14064.28","14090.22","0.76%","-0.57%","1.07%","0.88%","1.65%","1","0.21%"
"4/28/2021","14082.78","14133.65","14034.7","14051.03","0.71%","-0.23%","1.04%","0.54%","1.25%","1","0.13%"
"4/29/2021","14204.51","14211.57","13952.8","14082.55","1.85%","-0.86%","1.01%","-0.20%","1.65%","","0.15%"
"4/30/2021","13970.73","14084.76","13941.63","13962.68","1.03%","-0.06%","0.92%","-0.26%","0.77%","1","-0.02%"
"5/3/2021","14031.77","14042.12","13881.51","13895.12","1.16%","-0.97%","0.79%","-0.59%","0.56%","1","-0.10%"
"5/4/2021","13774.51","13795.57","13485.59","13633.5","2.30%","-1.02%","0.54%","-3.04%","-0.81%","1","-0.39%"
"5/5/2021","13731.13","13753.05","13553.93","13582.42","1.47%","-1.08%","0.30%","-2.17%","-0.73%","1","-0.39%"
"5/6/2021","13557.83","13635.73","13439.39","13632.84","1.46%","0.55%","0.15%","-2.74%","-1.31%","","-0.27%"
"5/7/2021","13723.09","13828.62","13690.75","13752.24","1.01%","0.21%","0.10%","-0.84%","0.16%","","-0.08%"
"5/10/2021","13687.59","13687.93","13401.74","13401.86","2.14%","-2.09%","-0.14%","-2.46%","-0.37%","1","-0.49%"
"5/11/2021","13115.85","13423.31","13107.67","13389.43","2.41%","2.09%","-0.34%","-4.19%","-1.88%","1","-0.42%"
"5/12/2021","13215.49","13288.61","13002.54","13031.68","2.20%","-1.39%","-0.69%","-4.20%","-2.09%","1","-0.79%"
"5/13/2021","13150.94","13247.87","13007.24","13124.99","1.85%","-0.20%","-0.90%","-3.64%","-1.85%","","-0.55%"
"5/14/2021","13255.65","13460.88","13242.97","13429.98","1.65%","1.32%","-0.86%","-1.81%","-0.19%","","-0.08%"
"5/17/2021","13368.8","13399.17","13265.4","13379.05","1.01%","0.08%","-0.85%","-1.51%","-0.52%","1","-0.13%"
"5/18/2021","13416.9","13485.34","13299.93","13303.64","1.39%","-0.84%","-0.88%","-1.05%","0.33%","1","-0.20%"
"5/19/2021","13078.19","13304.61","13072.23","13299.74","1.78%","1.69%","-0.89%","-2.57%","-0.84%","1","-0.18%"
"5/20/2021","13356.63","13563.52","13355.71","13535.74","1.56%","1.34%","-0.74%","-0.61%","0.94%","","0.15%"
"5/21/2021","13616.19","13616.58","13463.26","13470.99","1.14%","-1.07%","-0.65%","0.15%","1.29%","1","0.04%"
"5/24/2021","13557.21","13708.85","13551.01","13661.17","1.16%","0.77%","-0.47%","0.53%","1.70%","","0.27%"
"5/25/2021","13721.54","13751.14","13631.8","13657.17","0.88%","-0.47%","-0.32%","0.91%","1.79%","1","0.22%"
"5/26/2021","13693.94","13750.16","13679.59","13738","0.52%","0.32%","-0.16%","0.98%","1.50%","","0.28%"
"5/27/2021","13742.59","13776.52","13701.63","13736.28","0.55%","-0.05%","-0.03%","0.91%","1.46%","1","0.23%"
"5/28/2021","13792.05","13820.87","13747.61","13748.74","0.53%","-0.31%","0.07%","1.03%","1.57%","","0.21%"
"6/1/2021","13829.06","13836.17","13678.77","13736.48","1.15%","-0.67%","0.14%","0.37%","1.52%","1","0.16%"
"6/2/2021","13743.24","13775.89","13689.74","13756.33","0.63%","0.10%","0.20%","0.29%","0.92%","","0.16%"
"6/3/2021","13655.75","13684.13","13548.93","13614.51","1.00%","-0.30%","0.17%","-0.70%","0.29%","1","-0.04%"
"6/4/2021","13697.25","13826.82","13692.01","13814.49","0.98%","0.86%","0.25%","0.14%","1.13%","","0.21%"
"6/7/2021","13802.82","13889.11","13784.89","13881.72","0.76%","0.57%","0.35%","0.57%","1.33%","","0.26%"
"6/8/2021","13946.32","13981.72","13831.98","13924.91","1.08%","-0.15%","0.44%","0.64%","1.73%","","0.26%"
"6/9/2021","13980.23","14003.5","13906.45","13911.75","0.70%","-0.49%","0.50%","0.98%","1.68%","1","0.20%"
"6/10/2021","13933.88","14031.19","13904.4","14020.33","0.91%","0.62%","0.60%","0.66%","1.58%","","0.30%"
"6/11/2021","14030.85","14069.42","14006.59","14069.42","0.45%","0.27%","0.69%","1.09%","1.54%","","0.31%"
"6/14/2021","14083.47","14175.45","14056.67","14174.14","0.85%","0.64%","0.81%","1.06%","1.92%","","0.38%"
"6/15/2021","14166.64","14171.02","14052.16","14072.86","0.85%","-0.66%","0.84%","0.83%","1.69%","1","0.20%"
"6/16/2021","14085.55","14129.69","13903.73","14039.68","1.63%","-0.33%","0.82%","-0.36%","1.26%","1","0.12%"
"6/17/2021","13999.13","14196.21","13998.93","14161.35","1.41%","1.16%","0.87%","0.08%","1.49%","","0.25%"
"6/18/2021","14096.93","14129.22","14009.04","14030.38","0.86%","-0.47%","0.81%","0.10%","0.96%","1","0.05%"
"6/21/2021","14047.42","14150.78","13960.04","14141.48","1.37%","0.67%","0.83%","-0.42%","0.94%","","0.17%"
"6/22/2021","14138.29","14269.77","14121","14253.27","1.05%","0.81%","0.88%","0.44%","1.50%","","0.28%"
"6/23/2021","14263.38","14317.66","14246.3","14271.73","0.50%","0.06%","0.93%","1.08%","1.59%","","0.25%"
"6/24/2021","14357.27","14414.46","14333.7","14369.71","0.56%","0.09%","1.00%","1.37%","1.94%","","0.33%"
"6/25/2021","14400.81","14409.08","14337.65","14360.39","0.50%","-0.28%","1.03%","1.14%","1.64%","1","0.26%"
"6/28/2021","14417.81","14505.19","14417.2","14500.51","0.61%","0.57%","1.12%","1.31%","1.93%","","0.38%"
"6/29/2021","14509.19","14535.97","14471.38","14528.33","0.45%","0.13%","1.19%","1.34%","1.79%","","0.35%"
"6/30/2021","14509.85","14526.81","14478.06","14503.95","0.34%","-0.04%","1.20%","1.12%","1.46%","1","0.26%"
"7/1/2021","14493.69","14533.55","14439.4","14522.38","0.65%","0.20%","1.21%","0.61%","1.27%","","0.24%"
"7/2/2021","14582.98","14649.11","14555.34","14639.33","0.64%","0.39%","1.26%","1.08%","1.73%","","0.33%"
"7/6/2021","14661.55","14687","14529.8","14663.64","1.08%","0.01%","1.29%","0.60%","1.68%","","0.31%"
"7/7/2021","14753.41","14755.33","14580.79","14665.06","1.20%","-0.60%","1.30%","0.69%","1.90%","","0.26%"
"7/8/2021","14409.2","14610.06","14371.59","14559.78","1.66%","1.05%","1.23%","-0.84%","0.80%","1","0.09%"
"7/9/2021","14578.43","14710.2","14552.26","14701.92","1.09%","0.85%","1.23%","0.16%","1.25%","","0.24%"
"7/12/2021","14743.86","14761.08","14672.63","14733.24","0.60%","-0.07%","1.24%","0.76%","1.36%","","0.23%"
"7/13/2021","14715.13","14803.68","14660.19","14677.65","0.98%","-0.25%","1.19%","0.54%","1.52%","1","0.13%"
"7/14/2021","14780.9","14790.55","14632.95","14644.95","1.08%","-0.92%","1.12%","0.28%","1.36%","1","0.07%"
"7/15/2021","14635.78","14650.37","14451.8","14543.13","1.37%","-0.63%","1.00%","-0.91%","0.45%","1","-0.06%"
"7/16/2021","14597.51","14623.02","14413.32","14427.24","1.45%","-1.17%","0.83%","-0.99%","0.45%","1","-0.18%"
"7/19/2021","14235.98","14313.6","14178.66","14274.98","0.95%","0.27%","0.60%","-2.29%","-1.36%","1","-0.32%"
"7/20/2021","14330.46","14555.75","14271.23","14498.88","1.99%","1.18%","0.54%","-1.64%","0.32%","","-0.01%"
"7/21/2021","14508.75","14633.14","14498.65","14631.95","0.93%","0.85%","0.56%","-0.21%","0.71%","","0.14%"
"7/22/2021","14652.72","14694.19","14617.87","14684.6","0.52%","0.22%","0.60%","0.43%","0.95%","","0.18%"
"7/23/2021","14753.06","14846.06","14698.77","14836.99","1.00%","0.57%","0.70%","0.66%","1.67%","","0.32%"
"7/26/2021","14821.03","14863.65","14790.49","14840.71","0.49%","0.13%","0.76%","1.01%","1.51%","","0.27%"
"7/27/2021","14807.95","14811.08","14503.76","14660.58","2.12%","-1.00%","0.71%","-0.96%","1.13%","1","0.02%"
"7/28/2021","14715.66","14798.88","14645.63","14762.58","1.05%","0.32%","0.71%","-0.13%","0.92%","","0.13%"
"7/29/2021","14771.17","14833.74","14761.38","14778.26","0.49%","0.05%","0.71%","0.53%","1.02%","","0.13%"
"7/30/2021","14615.85","14728.78","14615.85","14672.68","0.77%","0.39%","0.64%","-0.45%","0.32%","1","-0.01%"
"8/2/2021","14758.6","14770.41","14665.67","14681.07","0.71%","-0.53%","0.59%","-0.11%","0.60%","","0.00%"
"8/3/2021","14713.99","14762.6","14584.09","14761.29","1.22%","0.32%","0.58%","-0.75%","0.46%","","0.09%"
"8/4/2021","14747.21","14812.37","14734.12","14780.53","0.53%","0.23%","0.57%","0.17%","0.70%","","0.10%"
"8/5/2021","14794.08","14896.47","14776.03","14895.12","0.82%","0.68%","0.62%","0.24%","1.06%","","0.21%"
"8/6/2021","14864.22","14890.18","14788.59","14835.76","0.69%","-0.19%","0.62%","0.22%","0.91%","1","0.11%"
"8/9/2021","14855.76","14883.81","14802.69","14860.18","0.55%","0.03%","0.62%","0.20%","0.75%","","0.12%"
"8/10/2021","14887.75","14894.61","14754.48","14788.09","0.95%","-0.67%","0.57%","-0.14%","0.80%","1","0.02%"
"8/11/2021","14834.38","14842.5","14692.41","14765.14","1.02%","-0.47%","0.52%","-0.55%","0.46%","1","-0.01%"
"8/12/2021","14751.36","14824.31","14698.94","14816.26","0.85%","0.44%","0.50%","-0.56%","0.29%","","0.05%"
"8/13/2021","14825.07","14850.61","14797.22","14822.9","0.36%","-0.01%","0.48%","0.06%","0.42%","","0.05%"
"8/16/2021","14771.53","14794.68","14610.02","14793.76","1.26%","0.15%","0.44%","-1.21%","0.04%","1","0.01%"
"8/17/2021","14670.56","14716.95","14550.88","14656.18","1.14%","-0.10%","0.33%","-1.46%","-0.34%","1","-0.15%"
"8/18/2021","14636.24","14697.25","14516.3","14525.91","1.25%","-0.75%","0.17%","-1.43%","-0.20%","1","-0.27%"
"8/19/2021","14423.16","14610.76","14423.16","14541.79","1.30%","0.82%","0.06%","-1.86%","-0.58%","","-0.21%"
"8/20/2021","14571.53","14722.16","14571.53","14714.66","1.03%","0.98%","0.06%","-0.87%","0.16%","","0.02%"
"8/23/2021","14776.98","14963.47","14776.98","14942.65","1.26%","1.12%","0.19%","0.25%","1.52%","","0.28%"
"8/24/2021","14978.14","15034.89","14965.54","15019.8","0.46%","0.28%","0.32%","1.21%","1.68%","","0.32%"
"8/25/2021","15039.03","15059.43","15011.58","15041.86","0.32%","0.02%","0.43%","1.23%","1.55%","","0.29%"
"8/26/2021","15025.17","15059.63","14939.56","14945.81","0.80%","-0.53%","0.45%","0.61%","1.42%","1","0.13%"
"8/27/2021","14969.77","15144.48","14966.52","15129.5","1.19%","1.07%","0.56%","0.48%","1.67%","","0.32%"
"8/30/2021","15165.94","15288.08","15165.12","15265.89","0.81%","0.66%","0.71%","1.39%","2.21%","","0.41%"
"8/31/2021","15262.88","15278.96","15202.67","15259.24","0.50%","-0.02%","0.81%","1.30%","1.81%","1","0.34%"
"9/1/2021","15308.98","15379.5","15302.11","15309.38","0.51%","0.00%","0.89%","1.62%","2.14%","","0.34%"
"9/2/2021","15358.47","15380.07","15285.35","15331.18","0.62%","-0.18%","0.96%","1.21%","1.83%","","0.30%"
"9/3/2021","15313.41","15375.56","15283.67","15363.52","0.60%","0.33%","1.01%","0.90%","1.51%","","0.29%"
"9/7/2021","15375.98","15403.44","15343.28","15374.33","0.39%","-0.01%","1.04%","1.04%","1.44%","","0.25%"
"9/8/2021","15360.35","15360.35","15206.61","15286.64","1.01%","-0.48%","1.00%","0.03%","1.04%","1","0.11%"
"9/9/2021","15296.06","15352.38","15245.17","15248.25","0.70%","-0.31%","0.94%","0.24%","0.94%","1","0.05%"
"9/10/2021","15332.92","15349.47","15111.31","15115.49","1.58%","-1.42%","0.81%","-0.54%","1.02%","1","-0.10%"
"9/13/2021","15211.43","15215.44","15030.85","15105.58","1.23%","-0.70%","0.69%","-0.98%","0.24%","1","-0.10%"
"9/14/2021","15168.45","15181.19","15008.3","15037.76","1.15%","-0.86%","0.56%","-0.97%","0.17%","1","-0.16%"
"9/15/2021","15071.34","15174.38","14984.68","15161.53","1.27%","0.60%","0.51%","-1.13%","0.12%","","0.01%"
"9/16/2021","15120.09","15205.5","15047.14","15181.92","1.05%","0.41%","0.48%","-0.75%","0.30%","","0.03%"
"9/17/2021","15163.36","15166.56","14998.73","15043.97","1.12%","-0.79%","0.38%","-0.94%","0.17%","1","-0.13%"
"9/20/2021","14758.14","14841.82","14530.07","14713.9","2.15%","-0.30%","0.12%","-3.58%","-1.51%","1","-0.47%"
"9/21/2021","14803.36","14847.03","14696.47","14746.4","1.02%","-0.38%","-0.06%","-2.13%","-1.13%","","-0.36%"
"9/22/2021","14800.59","14950.12","14767.01","14896.85","1.24%","0.65%","-0.12%","-1.53%","-0.31%","","-0.13%"
"9/23/2021","14960","15085.44","14932.51","15052.24","1.02%","0.62%","-0.08%","-0.49%","0.53%","","0.06%"
"9/24/2021","14961.61","15067.56","14946.57","15047.7","0.81%","0.58%","-0.05%","-0.44%","0.37%","1","0.05%"
"9/27/2021","14954.18","15003.16","14864.96","14969.97","0.93%","0.11%","-0.07%","-0.94%","-0.02%","1","-0.05%"
"9/28/2021","14787.21","14817.74","14539.88","14546.68","1.91%","-1.63%","-0.31%","-2.61%","-0.75%","1","-0.51%"
"9/29/2021","14614.88","14676.62","14493.67","14512.44","1.26%","-0.70%","-0.51%","-2.46%","-1.23%","1","-0.47%"
"9/30/2021","14582.6","14632.36","14444.3","14448.58","1.30%","-0.92%","-0.68%","-2.34%","-1.07%","1","-0.46%"
"10/1/2021","14494.93","14606.82","14324.01","14566.7","1.97%","0.50%","-0.75%","-2.91%","-1.00%","","-0.25%"
"10/4/2021","14493.12","14499.74","14181.69","14255.48","2.24%","-1.64%","-0.96%","-3.33%","-1.17%","1","-0.56%"
"10/5/2021","14312.86","14508.65","14299.78","14433.83","1.46%","0.85%","-1.01%","-2.27%","-0.84%","","-0.27%"
"10/6/2021","14289.45","14509.55","14259.07","14501.91","1.76%","1.49%","-0.99%","-2.40%","-0.69%","","-0.15%"
"10/7/2021","14631.8","14755.72","14615.14","14654.02","0.96%","0.15%","-0.88%","-0.01%","0.95%","","0.05%"
"10/8/2021","14694.72","14699.91","14569.68","14579.54","0.89%","-0.78%","-0.82%","-0.28%","0.61%","1","-0.04%"
"10/11/2021","14540.08","14665.99","14482.62","14486.2","1.27%","-0.37%","-0.82%","-0.74%","0.52%","1","-0.14%"
"10/12/2021","14539.09","14552.71","14441.6","14465.92","0.77%","-0.50%","-0.82%","-0.88%","-0.11%","1","-0.14%"
"10/13/2021","14537.17","14589.28","14471.88","14571.64","0.81%","0.24%","-0.75%","-0.67%","0.13%","","0.00%"
